business_id,city,state,lat,long,price,checkins
ZS7-I04iDm4oRP_GJsJqrA,Pittsburgh,PA,40.418092,-80.0460082,1,46
xSYGuHecEWP7At0HYbO5Jg,Pittsburgh,PA,40.4184713,-80.0454038,1,58
7ijQJV72aBrEoJCtTBCHxw,Pittsburgh,PA,40.440177,-80.0021399,2,409
FtjvnLhh51ZBYEpKAARaFQ,Pittsburgh,PA,40.4483207,-80.0043186,2,230
z4cCguoHdU48pj6sXMIzqg,Pittsburgh,PA,40.4441681,-79.994852,3,126
sbTF0cLKZH6_BP8BLARVDg,Pittsburgh,PA,40.4439388,-80.0006057,3,65
OxIeMVcop5oxBUWANi-1Rw,Pittsburgh,PA,40.4429033,-80.0025614,2,466
imzKM9-mgN1Yk_RIXx3IgA,Pittsburgh,PA,40.450964,-79.984628,1,59
1n0n_-Iz0e3iVpH8sereiA,Pittsburgh,PA,40.458139,-79.928437,0,19
IEHaU93HpEbdUO4z4bKzDw,Pittsburgh,PA,40.4540368,-79.9814643,1,5
9D4PMia-8WqCYXnr7TM0Pw,Pittsburgh,PA,40.4503157,-79.9854415,1,23
NeUf9FyCCIN4MEseNyqkXQ,Pittsburgh,PA,40.440287,-80.002585,1,807
JcP-IIrZkW_Yyv4a0yLRCw,Pittsburgh,PA,40.4077836,-80.0930463,1,15
4LcFKTr6Ah87VcxW2z5e6w,Pittsburgh,PA,40.4422917,-79.9989455,1,20
buVALudg30kgkDusqB3yJw,Pittsburgh,PA,40.4514856,-79.9834035,1,175
wHi8ODv7TGmeUB02XoX-mA,Pittsburgh,PA,40.4505899,-79.9842832,2,405
J7I85lTCEGr9-qp6AXPUjQ,Pittsburgh,PA,40.441253,-80.0030696,1,216
WXpi9z1bqF9raZSW8z70Ow,Pittsburgh,PA,40.4432077,-80.0021285,1,68
j7kgLc4Uys_sb-H7_Velcg,Pittsburgh,PA,40.4442087,-79.9946687,1,9
DhDNNHZtaBxYNSqJz64ixg,Pittsburgh,PA,40.4400655,-80.0025144,1,21
PxP19Rb88OQKiSMl2oWNsg,Pittsburgh,PA,40.4432466658,-80.0022544159,2,54
9mwShpTgZofOujt4JfyGmw,Pittsburgh,PA,40.455916,-79.979271,2,182
90Fqfzd8zD9AuuNBSv9lAg,Pittsburgh,PA,40.442533,-80.000855,4,88
DHAq_WmQwjk7gviKXwqnjg,Pittsburgh,PA,40.4504367,-79.9852163,1,23
pfS0Bd-sXZyMNr73kJPeaw,Pittsburgh,PA,40.442222,-80.0044807,1,21
shrMOQmX_SX-KualwYoAzA,Pittsburgh,PA,40.4413521,-79.9980174,1,21
KEzIorUdFjqCuxbRxKPghA,Pittsburgh,PA,40.4403955,-80.0010018,1,26
pvGT62T6Ci1LKOS9DL42pg,Pittsburgh,PA,40.436969,-80.0004543,1,34
SWzCFTM7KHc-MncD6xxOYQ,Pittsburgh,PA,40.4514869,-79.9828538,1,246
DAOt75CziuEyRyEH2hQ2JQ,Pittsburgh,PA,40.441944,-80.003333,1,13
OT3yVpDrDVITDCIYox8d9A,Pittsburgh,PA,40.43866,-80.005135,2,8
lVB0HB2PxC9OTtMcz0wagA,Pittsburgh,PA,40.449767,-79.986418,1,168
8AskFIgGxqNb8RbcDCAfmA,Pittsburgh,PA,40.4395902449,-79.9992012978,1,16
A2XkbJ07hrR80t0EFgLikQ,Pittsburgh,PA,40.442558,-79.997214,1,15
fVRGT6shuyHPLzKikZsD0g,Pittsburgh,PA,40.4417491,-79.9971122,0,13
3jPNfiRYdu-tlJM4OGF3og,Pittsburgh,PA,40.4442087,-79.9946687,0,3
L5387MoRyx9orlRyYfCSPA,Pittsburgh,PA,40.450111,-79.9858749,2,65
8BUJXN2fU15kclyTA3KhAw,Pittsburgh,PA,40.4493873,-79.9861731,2,3
dHDi4wCcjsOR6vcZ8oOIoA,Pittsburgh,PA,40.4464777,-79.9916741,2,128
41CXLCeB8z2oNdIOvnrzIA,Pittsburgh,PA,40.4634021,-79.9776298,2,92
YKQ09HGeV3_oiKp8NK7Zqg,Pittsburgh,PA,40.4504428,-79.9844821,1,5
OhwF2JDqlYMZl5Rp3WRBog,Pittsburgh,PA,40.4421708,-79.9990003,1,4
l2gPB9mqiHSbpwSUa7zrjg,Pittsburgh,PA,40.443577,-80.000162,2,7
gfpl_GyyY5uj6zJnIdzImQ,Pittsburgh,PA,40.441888,-80.003443,2,3
l-OmDgEd4QkZpyXVpkp2yA,Pittsburgh,PA,40.4421419,-79.996955,2,51
0FgwBx7pgmNdUtsd_T8UYQ,Pittsburgh,PA,40.4394267,-80.0038037,4,92
SzHTdZR3yY1WBYUxkVxmUQ,Pittsburgh,PA,40.4389116,-80.0032374,2,25
WzQrtfz7DSQEv2CK82zhcg,Pittsburgh,PA,40.4437866,-79.9957155,1,45
gFT2yXDXJ1qfuGOSfSU5Bw,Pittsburgh,PA,40.4519376,-79.9831293,2,93
cg8b1FGcl-Sytfa8UlCcjg,Pittsburgh,PA,40.440125,-80.0026889,1,55
UQSGL98JH8346Uv9B9Ec0g,Pittsburgh,PA,40.4507487,-79.9848259,1,101
kj3qws3WSMgOotUeACSdFA,Pittsburgh,PA,40.4570498,-79.9756514,1,139
xgcZN3F2f9LxLASQK_xzhw,Pittsburgh,PA,40.4582377,-79.97509,1,62
_aGVicux2dJm9sqzLSCJtg,Pittsburgh,PA,40.4427514,-79.9997098,1,14
uUorjstNslr3gkIsVGtQAg,Pittsburgh,PA,40.4431765,-80.0042813,2,60
0Lsd35rHY6UtPFHjjxJ1LA,Pittsburgh,PA,40.441207,-80.0031108,3,5
Bza-l75OiKcMRmTYILpyfQ,Pittsburgh,PA,40.4422344518,-79.9971354078,1,13
-TSFapUMwdyyxoi2egkOhw,Pittsburgh,PA,40.439202,-79.9989485,1,7
-nfzEVOVvmDSFbxvBsllGQ,Pittsburgh,PA,40.4436238,-79.9963285,2,33
HmG9zkBtRwttGE291q9b6g,Pittsburgh,PA,40.4514312,-79.983917,2,28
1E53rS8afK2jiLod8Jwy7A,Pittsburgh,PA,40.4428479,-80.0031124,1,16
tyXvO1G2qK3MUfaap30auw,Pittsburgh,PA,40.4512257,-79.9833014,2,38
niW0ggRVPW5fafcfImdK7w,Pittsburgh,PA,40.4512014,-79.9834072,2,480
AH1PrZQDIdjpKgy1z8XxUg,Pittsburgh,PA,40.4387143,-79.9994904,1,42
TASUnYvk_nvTUyKtroCJSA,Pittsburgh,PA,40.450211,-79.98572,2,106
XmdTkxKyJd7TuDLoiic1kg,Pittsburgh,PA,40.4484631,-79.9894086,3,261
nBl_NeArpL08MpoghDiA_A,Pittsburgh,PA,40.4398391119,-80.0028862632,2,88
J011r7mUV1QhgLJ7GkrtMw,Pittsburgh,PA,40.450237,-79.985665,1,121
-KQ283hJkBO12u8XOrlCcQ,Pittsburgh,PA,40.4410134,-80.0019815,1,156
SvoJ3Y3uqDfB4iGUaWXh8Q,Pittsburgh,PA,40.44389,-79.9985899,1,63
CoeLG9kcKiJQL3TfuAjQUg,Pittsburgh,PA,40.4434471,-79.9969003,1,24
6xEl2PDJulIp1PfWqa7-aA,Pittsburgh,PA,40.4534271,-79.9809286,2,240
GHfBR9yVXkLeKgobH52Jiw,Pittsburgh,PA,40.4421081994,-80.0016406431,2,145
Lm_mR5xDF91OeZw97ch41g,Pittsburgh,PA,40.4432622,-80.0026232,2,15
aj4XHn7jZ48euP4g8ape-Q,Pittsburgh,PA,40.4380683,-80.0043039,1,12
E_-4Y9vn-u-dPgp33TLRUQ,Pittsburgh,PA,40.4610792,-79.9479205,2,231
KnlNwiIELDWAR686Bk2WJg,Pittsburgh,PA,40.462831,-79.9516804,1,13
XzaJf6WzpU7RsXTXzx72Xg,Pittsburgh,PA,40.456227,-79.940241,2,58
Msfys8NloDpAsWmhvC9T6A,Pittsburgh,PA,40.4611862,-79.9477047,1,36
PTS4MxQel-xzj5qWxVn3LQ,Pittsburgh,PA,40.4608026,-79.9479065,1,27
IvgKdlte_JNdd17XRxkOrg,Pittsburgh,PA,40.4659283,-79.9548907,1,17
xAtaxa8D7Sv58q94OMaNCA,Pittsburgh,PA,40.4615624,-79.9493611,1,27
bDK_jzy3Shx7jfn8_plNoA,Pittsburgh,PA,40.4626986,-79.9515229,2,25
PhIGoo9g6GBrqgH_6yZXXQ,Pittsburgh,PA,40.4649763,-79.9412031,2,80
uBW3PIKqc-_eyG1_vdJn1w,Pittsburgh,PA,40.4653958,-79.9445114,1,107
DsxLIr-b6WlDn9YNsVBu_A,Pittsburgh,PA,40.4618603,-79.948546,1,80
FD6OocZdFUfE2J5H0WN4fA,Pittsburgh,PA,40.4614622,-79.9481741,1,29
LN3OCT1xOedbf65xKzFSNw,Pittsburgh,PA,40.4657149,-79.953504,2,76
CW4Qx9vk9D1o47Qgld5PLA,Pittsburgh,PA,40.4606591,-79.9475978,1,25
tQpYnf3P3Q_OQLYYJvlV-A,Pittsburgh,PA,40.4636708,-79.948991,1,90
KH6stvNdq_aV0HvKw8P5yA,Pittsburgh,PA,40.4620697,-79.9493553,1,58
34TBKRXYq1JHe4kYlHW2Eg,Pittsburgh,PA,40.461657,-79.94854,1,5
nUISXnW2Jo9ovnoFBIUY_Q,Pittsburgh,PA,40.4611146,-79.9485427,2,9
dxCqGkhtXq-9fYEsX7Mf6Q,Pittsburgh,PA,40.4653036,-79.9559332,1,227
--UE_y6auTgq3FXlvUMkbw,Pittsburgh,PA,40.45639,-79.941311,1,305
YTqSkgOiiI9HG3hNH7ovfg,Pittsburgh,PA,40.4606393,-79.9471799,2,49
vgXE1I7c9ElcfYyZfQiN1Q,Pittsburgh,PA,40.4627572,-79.9506735,2,298
-Nanlb7SYXObqQ6dZ49UOg,Pittsburgh,PA,40.461739,-79.9486639,2,124
3_3yJMo2dTPeq8woOW69IA,Pittsburgh,PA,40.4646964,-79.9541448,1,18
3zgswf_NfBJpeAoWeTkgMA,Pittsburgh,PA,40.458267,-79.942274,2,115
uOwuJJhGaiAzuaDY7-o14g,Pittsburgh,PA,40.4555475,-79.9415246,1,41
7XXmky6YYjsvKFwho_eavg,Pittsburgh,PA,40.4625543,-79.950173,2,108
o_wRqOpli9kyZGXlJtLLdA,Pittsburgh,PA,40.462632,-79.950246,1,66
5MChfa-jZfMo3vBpolkSbw,Pittsburgh,PA,40.458394,-79.9436629,2,68
sxeuOMBRllOHXJTaUlI9kQ,Pittsburgh,PA,40.4625496053,-79.9497600693,2,199
ptmsW2SSeFD2I6vspJs0lQ,Pittsburgh,PA,40.384633,-80.015649,2,56
r8jeeS3k_diihMDSu9IjlA,Pittsburgh,PA,40.405245,-80.018538,1,207
cH8I7JgPXcrcutT1a3YrjQ,Pittsburgh,PA,40.3919796,-80.0173011,2,21
DEH4worm2017xT3KHLoyAw,Pittsburgh,PA,40.395242,-80.022591,2,11
dQjaHoo89bLymdMm4S5_1g,Pittsburgh,PA,40.3955323,-80.0228158,2,30
gCiKiqPGAC_ZVt5bBcwnrw,Pittsburgh,PA,40.3949279,-80.0220174,1,68
rbg3POnoegWx0RQ0KGd0sA,Pittsburgh,PA,40.394482,-80.021538,2,19
UjJMQguryo1jypomvOCZgg,Pittsburgh,PA,40.3830261,-80.0153449,1,12
dpRsK3JyaD3GKorVWzQUmA,Pittsburgh,PA,40.4002649,-80.0241505,1,25
vWnwaD-kykqiEc2Q0hbYsw,Pittsburgh,PA,40.3988343,-80.026459,1,22
T4D7wX6GuCYChwRmser-0A,Pittsburgh,PA,40.391756,-80.017768,2,5
cESul2ojJOjadz-7BKB5eg,Pittsburgh,PA,40.3830261,-80.0153449,2,40
xUf11yTcoRagwNiJcY8GAA,Pittsburgh,PA,40.4273917,-80.0533614,2,7
hbFCv2Rginf9zjai-lKUNg,Pittsburgh,PA,40.3796549065,-80.0448643438,2,44
vs3UrHaSnzFOxmFU2UAfxQ,Pittsburgh,PA,40.357213,-80.0520951,2,8
6-rJjW6ITl5o_FliiNgZRA,Pittsburgh,PA,40.380192,-80.044459,2,231
mPlWLIA4pkHMRtlQDm6UyQ,Pittsburgh,PA,40.3818121,-80.0444905,2,240
sa3xqElJEv97MazozLeszw,Pittsburgh,PA,40.3798256,-80.0446104,1,44
KZlFb1qDi8YSZJH2A2Nn3A,Pittsburgh,PA,40.377009,-80.045264,0,33
7FRn0CFWQmZFu8bcEqrXMw,Pittsburgh,PA,40.3808316,-80.0441815,1,14
jJfTh2O3M2Q716akd9Dr9w,Pittsburgh,PA,40.3821568,-80.0441272,1,138
3obPG5F_6rbAu86CuiNW4g,Pittsburgh,PA,40.357213,-80.0520951,3,7
mugOAOmylJu5p85Jz_zqOQ,Pittsburgh,PA,40.3870288,-80.0440382,1,17
DJKpwLp4mISNDNDpNz67tw,Pittsburgh,PA,40.3794574,-80.0448109,1,85
1qUYk564SajvwTtkNM6KJA,Pittsburgh,PA,40.4513477,-79.9327682,1,374
9SPwF-vRgtuHxciFxv5YLA,Pittsburgh,PA,40.4571033,-79.9296345,3,465
Cy9XgM3ZG2jZ1ganvolb6Q,Pittsburgh,PA,40.4571033,-79.9296345,4,151
LHyGQnuWR2q44bsrw1ZLAg,Pittsburgh,PA,40.456737,-79.9301601,1,62
rgmptwPbBH1wLpiBHcbIhA,Pittsburgh,PA,40.455955,-79.931338,2,743
i_nkxbd7feg44QkdbG05UA,Pittsburgh,PA,40.4516538606,-79.9327178369,2,175
vSZDiKiF8vf9zt_BcDL7GQ,Pittsburgh,PA,40.4514452209,-79.9337325513,1,169
DkX3YoxhH4uADsgVgQThew,Pittsburgh,PA,40.45109,-79.9343681,1,130
yWVY1Bq19lDxu3BP7_96EQ,Pittsburgh,PA,40.451668,-79.932915,1,168
yYyWwqPiLJO7eWRt0g_PBg,Pittsburgh,PA,40.451832,-79.932424,1,338
sQWSHCIH_HUT4HUXaxDaBA,Pittsburgh,PA,40.4507424,-79.9357149,1,124
rUQfZOengMpXFkLvJrNJ3g,Pittsburgh,PA,40.453359,-79.931454,2,12
GRrvJchtxskNDsGYUPPzzg,Pittsburgh,PA,40.4576326,-79.9292859,2,43
UnxC_75OQ3hS4bB_onepOw,Pittsburgh,PA,40.455763,-79.931512,0,7
Tfysaq2SdZAc5_TyPpuyLA,Pittsburgh,PA,40.4563396,-79.9346032,2,996
Oq5MyNxNi-xuXdPOWR9O_g,Pittsburgh,PA,40.4509182,-79.9338159,2,18
Lgyc-00L5pAELhjwUjAz-w,Pittsburgh,PA,40.45107,-79.933499,1,118
xgK6AAhJ-cYBUCSaLzgTuw,Pittsburgh,PA,40.4512017,-79.9345853,2,203
Z-BI5HJmC2HcpiVuXwVM3A,Pittsburgh,PA,40.451723,-79.932833,2,46
rYdzYIpVH_75GlHaj_ZfEg,Pittsburgh,PA,40.4505754,-79.9345359,0,3
TIPebazlAGJsp8zAwhNkcw,Pittsburgh,PA,40.4512703,-79.9345528,2,85
TxKmAsKQjND5vbhBdUSyIA,Pittsburgh,PA,40.4515828358,-79.932869839,1,401
cmGR1HS9ms233roSllcglw,Pittsburgh,PA,40.4516361,-79.9333919,1,53
mXHBxHrAJPnPWnm_OKuZTQ,Pittsburgh,PA,40.4571266518,-79.9377973675,1,64
Q9BXMPu2HnRDMq9X_2rHrQ,Pittsburgh,PA,40.450866,-79.933919,2,86
jeS38QWMVkA6S-4lMi1Frg,Pittsburgh,PA,40.4508247,-79.9334641,2,16
QlHQzegL2Ew3z5YgK0ZeOw,Pittsburgh,PA,40.4512794057,-79.9332921053,3,23
FSm1Vy5jtDwsLSJxuNCOPw,Pittsburgh,PA,40.364216,-80.02247,2,10
jc23sKVXBHM8WNLeDE3Eug,Pittsburgh,PA,40.368716,-80.034629,3,7
bg1e__l7Jh3oDhasW5KFvw,Pittsburgh,PA,40.369751,-80.011672,1,10
L7KHl7v7g3gDxUEpAt9z-g,Pittsburgh,PA,40.3793534,-80.0016027,4,4
Sr98G9lk8nWMGOoxO_fUQA,Pittsburgh,PA,40.3684469,-80.0130696,2,5
7QBJDNVH6VPAStSvOM_lZA,Pittsburgh,PA,40.3773782,-80.0037775,1,6
Ln34kwDUNZPLhVhUqauLWQ,Pittsburgh,PA,40.373453,-80.006247,2,12
G35Hz7qpBKqrOiDevcfh7A,Pittsburgh,PA,40.3659582,-80.0132463,1,8
hxWwXE1mqNuSghYBr5bLWg,Pittsburgh,PA,40.3500069,-79.9763367,1,14
WrP8KeKTlWcjqQPj2DJKGQ,Pittsburgh,PA,40.3517314,-79.9612707,2,8
1QhIsblyEViEWc53FmxH_Q,Pittsburgh,PA,40.4869258,-79.8906011,0,7
