business_id,city,state,lat,long,price,checkins
uaAMGh8gMoJD4nLFzNsM-A,Phoenix,AZ,33.448333,-112.074127,1,63
JR95uaM82xBUIZ-kQ785iA,Phoenix,AZ,33.4493603,-112.0660026,2,375
odhXwWaYZvD_icIN6f_DbA,Phoenix,AZ,33.4575099,-112.0741235,1,183
avPNEqlXgyBvTXjb-ujQFA,Phoenix,AZ,33.4794961,-112.0469586,1,4
ldIxXmxD3Cku0vODGYb9dQ,Phoenix,AZ,33.4794961,-112.0469586,1,12
hWhVP-28LYP3llaMlAJ_JA,Phoenix,AZ,33.466086,-112.0323491,1,413
c6sTwXAwIAgf2YQtA4ZWHg,Phoenix,AZ,33.4658751014,-112.035018484,1,196
ixTr1qXUFGTzyaZUuCDDvg,Phoenix,AZ,33.4654334,-112.063548,1,118
ZoQAOnEFnyHjSpomtfqesA,Phoenix,AZ,33.4701393,-112.0654347,1,6
apCfJVnRyaw6oVUBKujpUQ,Phoenix,AZ,33.45107,-112.055957,1,347
ykfTh6HI219NoMsWBxulxw,Phoenix,AZ,33.466043,-112.05026,1,158
McdTNj-TUMOlfkHwQWs4rg,Phoenix,AZ,33.4737734,-112.04749,1,10
ypj60fU8wsiOkMjxayBgGg,Phoenix,AZ,33.4754681,-112.0473583,2,7
fAJvlRFhdYJlMyG-CA4ErQ,Phoenix,AZ,33.4730967,-112.0565185,1,125
tb24fvNJfHhyKEXkKn12Xw,Phoenix,AZ,33.4588421,-112.0609975,2,1351
0VpsHbGLHDVKIKAi0ZliyQ,Phoenix,AZ,33.4657944,-112.0444157,2,113
VXIkI9_EbDbYHeO9IzKjJg,Phoenix,AZ,33.4599088,-112.04608,1,449
VKxn7zmp8nOYT-ZHFZTjgA,Phoenix,AZ,33.470153,-112.0474211,2,97
Xobu8FzHN0KUm5Lw3swypA,Phoenix,AZ,33.4654685,-112.0522962,1,152
rbiRLiFTG098z9JaK3Nshw,Phoenix,AZ,33.4659637,-112.0506694,1,167
cgNIBHS2mLdbTRiodAT6EQ,Phoenix,AZ,33.459347,-112.064755,1,117
SZvYxcvYYVRue9MXcEDjsA,Phoenix,AZ,33.4708674,-112.0653819,1,95
YCqnzEOEwo2_mlDOy7Sahw,Phoenix,AZ,33.4651808,-112.0643315,2,132
5-X03Zc0nN7U5eoe8uFUdw,Phoenix,AZ,33.4713,-112.064761,2,270
0De3TQ_uSOXwgduKL0va3w,Phoenix,AZ,33.4661987,-112.0632154,1,126
R6aazv8FB-6BeanY3ag8kw,Phoenix,AZ,33.473125,-112.0650914,1,503
JwjDSrMrKmHUXYqoIvTgUA,Phoenix,AZ,33.47322,-112.04806,1,67
Xo9Im4LmIhQrzJcO4R3ZbA,Phoenix,AZ,33.4579361,-112.0520629,1,414
_WyjHcQB24zyMXrZ7fjEXA,Phoenix,AZ,33.4669844,-112.0367528,1,30
9pYBiLe3k5Gi-AJqRklXcQ,Phoenix,AZ,33.4756296,-112.0482293,1,41
TNKr6FelsEqOHnatOgWhog,Phoenix,AZ,33.4660683,-112.0306582,1,54
NYBx4sdSVrN-I5Q8RfLMPg,Phoenix,AZ,33.4655407,-112.0409279,2,78
Cp6JGY5YIRncTV_My9nf9g,Phoenix,AZ,33.4575264,-112.0472803,2,956
04HakCR6gEeRYNAoKxkppQ,Phoenix,AZ,33.4660319,-112.0473925,1,5
8ukXESjPTI7Axn63SsWWRg,Phoenix,AZ,33.4509817,-112.0133736,1,10
ITyAEjIw9ekv0wXpGHQF1Q,Phoenix,AZ,33.4658505,-111.9730379,1,42
q2SZa5g85758iW1L9sSL1g,Phoenix,AZ,33.4668576,-112.0298525,1,91
po5FyERB4lUZNnBIwnhFlg,Phoenix,AZ,33.4661343,-111.973718,1,125
I2IofjP2sHZUkv7pcoc33A,Phoenix,AZ,33.466085,-112.013243,2,20
_RBUU1y4yJrK0SPAd8z0-w,Phoenix,AZ,33.4657562,-111.9718284,2,328
WyJuGTwFwoN0k8iX8FsqYw,Phoenix,AZ,33.458744,-112.029827,1,19
hMCux7HZKRIN2mBXtq6WAA,Phoenix,AZ,33.4657047,-111.9894311,2,6
rRSrENv9j_rLnehMlQEukQ,Phoenix,AZ,33.4787107,-111.9829218,0,267
W41CEzdKJe8wdDB-Rd6KJQ,Phoenix,AZ,33.4652475975,-111.979258948,1,100
PEHJjxdw11TGFma9Zhz3ng,Phoenix,AZ,33.466124,-112.015464,2,414
zU8IfotOLryhaz5okWx6cA,Phoenix,AZ,33.4509955,-112.0013904,1,3
h2ewvzx8enIwYhNbtIpcZw,Phoenix,AZ,33.4528001,-111.9898455,1,13
xfk9eY8gmwn8qsbyd-W6lQ,Phoenix,AZ,33.4514039,-111.973603,1,449
_gXpjRIjb5fv5f5IVGXvsw,Phoenix,AZ,33.466688,-111.987753,1,208
JWvdQoRe00tbdNwfZYeK6g,Phoenix,AZ,33.465696,-111.9919605,1,11
11TvD4sCfA8GEqLDANpbSQ,Phoenix,AZ,33.4513465,-111.9810889,1,20
Fq_ihbYzLNXCRJwN6FUJNg,Phoenix,AZ,33.4652983,-111.9928025,3,10
zpKmFI47BWUT-dUlTDSVug,Phoenix,AZ,33.4664257,-111.9860255,1,63
fKwCjTBOmwcbl4XtYRZToQ,Phoenix,AZ,33.4477311233,-111.953285588,0,59
ZAgPh4v-oOb1g6cdlkKI0g,Phoenix,AZ,33.4518,-111.9789,1,33
2unQHR9uaRxk3dsW6f3MGA,Phoenix,AZ,33.4552907,-111.9878697,2,43
6gVX9y8rhF5WosQDb6yQXw,Phoenix,AZ,33.466366,-111.971069,1,4
LDtE3rhFnl4ud1ogxS6rGA,Phoenix,AZ,33.4952873,-112.0295746,2,93
4rcOm0NnQkBanyS5g7TSNg,Phoenix,AZ,33.465718,-112.0112336,1,11
s87D-mtAuJ8BluKgYYsXGw,Phoenix,AZ,33.4796892,-112.0297946,1,123
yQONzVpX-DEpGSuKMIov6A,Phoenix,AZ,33.4554481,-111.9884856,2,810
XLqnjlLYt0_q_NG7l_BpMA,Phoenix,AZ,33.4739239,-111.9845036,2,2384
IgaruuknYwCr9afeDYQ_yw,Phoenix,AZ,33.4737513072,-111.986316621,2,168
Um5VnQXli9IwplV2rmgggg,Phoenix,AZ,33.478444,-111.9864838,1,155
_8Y-XNHmQ76xmxUQIrn0sA,Phoenix,AZ,33.4736745,-111.9862587,1,44
rAb_wfdKKPPbcIysjYcW4A,Phoenix,AZ,33.450927,-112.0211988,1,22
hzUOqxpcnYYBgLlrgvjQYQ,Phoenix,AZ,33.4764103,-111.9864526,2,388
5UBAWhxukaPrc_0DalT-3w,Phoenix,AZ,33.476956,-111.986944,1,148
jzPMl-NoB5F2fwoHX3hN8A,Phoenix,AZ,33.4926708,-112.0734808,2,479
I4L_MJOZsnux3xCU2bLP8Q,Phoenix,AZ,33.4827511,-112.0734569,1,25
Mng1FUcW-xRSdsDkowQm2Q,Phoenix,AZ,33.510039,-112.0717311,3,1244
JN2qXIuDXnV2d8WnSqd28A,Phoenix,AZ,33.5095515,-112.0701304,2,169
LCnxDGs7sx3IhxcW2wisZw,Phoenix,AZ,33.501055,-112.074334,3,3
KIbFaBrZDX7rrYJInkv5Kg,Phoenix,AZ,33.4796364,-112.0690845,1,93
-AAig9FG0s8gYE4f8GfowQ,Phoenix,AZ,33.5006213,-112.0743113,2,1016
SfrBXbRdNB_gqPkIgJyKCg,Phoenix,AZ,33.4633481,-112.0640507,2,27
7Jmri1RCl9Ksmpi5EoIOZQ,Phoenix,AZ,33.484705,-112.07333,1,104
3xEB9FyFXolq1b_Qn_BFtg,Phoenix,AZ,33.4978019,-112.074054,2,1485
SkNUbFJiJtbZjY-S_S0u7g,Phoenix,AZ,33.5096052184,-112.07196136,1,226
20rvtW6moryYCD_2iogQ8w,Phoenix,AZ,33.4935467,-112.0732452,1,11
HfWkdqxegjiGEXzI8j7Wwg,Phoenix,AZ,33.4879669,-112.0746764,2,306
VZYMInkjRJVHwXVFqeoMWg,Phoenix,AZ,33.486194,-112.073895,1,42
g4Eit1EeeEGhTVik6AWYsA,Phoenix,AZ,33.4945129,-112.0689256,1,133
cIwMq5KNq0ASQzoTP1dE9Q,Phoenix,AZ,33.5107343896,-112.073318522,1,118
OkXpdUozVS3vjSRtCoSIvw,Phoenix,AZ,33.4841425,-112.0746935,1,21
ezM-93i6eNb4LnYp3J101Q,Phoenix,AZ,33.5095082,-112.0710056,2,59
cjUmPLRT43wN9Z87A9BOpg,Phoenix,AZ,33.5095681227,-112.073327447,2,357
UWrB5H3G-hhiHMy3iKV2ew,Phoenix,AZ,33.5102286,-112.0741357,1,279
-3WVw1TNQbPBzaKCaQQ1AQ,Phoenix,AZ,33.4859173,-112.0690737,2,900
a5N-FJqNPOmhoTV5JkQrww,Phoenix,AZ,33.4842339783,-112.075116563,1,374
4Z4_92Lr5E58c9-3L3idhw,Phoenix,AZ,33.4863260299,-112.069258524,1,11
VC0VbRhQqvXpolK3pFuZPw,Phoenix,AZ,33.5089712,-112.0658587,1,353
wTiQXYB9fE9rcSZDsZgbtQ,Phoenix,AZ,33.5096666571,-112.071740126,2,281
sS0CSU89WwFtOiARbckgbQ,Phoenix,AZ,33.5101793,-112.0741651,2,18
L19_1cG2ALVjdBQ456h26A,Phoenix,AZ,33.4940597,-112.0741454,1,85
AVlnz8OVKacySY9hWNWFUw,Phoenix,AZ,33.5098821296,-112.074055644,1,41
zZmhEpiVpRfFQid87-pcOQ,Phoenix,AZ,33.5104095391,-112.074047388,1,167
OCmmPs_5NBt65ZY7OuG-lA,Phoenix,AZ,33.6483174,-112.1193731,1,7
WPSM_oTPceoSnwqQWfAsdg,Phoenix,AZ,33.4833078593,-112.075009831,1,140
3UMcsN9IjoeV8JZvC4apag,Phoenix,AZ,33.5094995,-112.0687616,2,1353
INAZN7Ymyzmm7PTpB7kHeA,Phoenix,AZ,33.4943854,-112.0701451,2,66
dSQh1Hx2BiSrYog4ad740A,Phoenix,AZ,33.4833623876,-112.075110487,2,783
kUGgkYxXxHDhD6mtpQdUNQ,Phoenix,AZ,33.5095292,-112.0609579,2,10
hKB8OTUVIYLlDVWqFg8lnw,Phoenix,AZ,33.4903956,-112.0653813,1,105
DeAnVirgOxQnI36V1W158A,Phoenix,AZ,33.4804917,-112.0490225,1,292
ML1RJdeZ7bbfMrHvJ7m99A,Phoenix,AZ,33.5094801,-112.0601964,2,1250
nrb_PRgJB-ZOVLD07fikJQ,Phoenix,AZ,33.5306963,-112.064714,1,56
lFs2xPJ6Nngi6DnHfsX4qA,Phoenix,AZ,33.4951243,-112.0618092,1,3
-S7aL8dVIiXjCdbTZVn8uA,Phoenix,AZ,33.5139355,-112.0652187,1,15
AkOruz5CrCxUmXe1p_WoRg,Phoenix,AZ,33.5095292,-112.0609579,2,2510
kIvIqHvvFOc6aCutFYIvNg,Phoenix,AZ,33.523756,-112.049638,1,45
3CSaqRNvYg7ZdN2zwxwzVw,Phoenix,AZ,33.529845,-112.064704,2,123
vaqmESluryt5i4Wbkb6KRA,Phoenix,AZ,33.5178917,-112.0649807,2,39
_GS1R0LTwr6h8rMWY_8U9Q,Phoenix,AZ,33.5184314,-112.0641262,1,202
vLlPTJV2KInOg6AIvNCf2A,Phoenix,AZ,33.5095292,-112.0609579,2,67
FW2Z4ll4zSOEDAJX9-wBZA,Phoenix,AZ,33.52812,-112.0646901,1,130
XRBTHOXaJK_AJ2wy5mX_1A,Phoenix,AZ,33.4894313,-112.064679,1,123
lF1xl8uiYRSLCibhb31sew,Phoenix,AZ,33.4877615,-112.0487233,1,143
j1k5n2rKVfb08oEPvrbHkg,Phoenix,AZ,33.5097851,-112.0644044,2,110
XcwbN5fDlyl8qCttcdDGKA,Phoenix,AZ,33.5102487,-112.0652928,1,94
VlG9qxAc4d0em2djaU__xw,Phoenix,AZ,33.5289148,-112.064517,2,51
naUFPFYH2CqHtTrV3IAJrQ,Phoenix,AZ,33.5167768,-112.0646478,1,8
W8WyVVxinyRjzP8gJa7ILg,Phoenix,AZ,33.5095292,-112.0609579,1,115
PxeX1M8WtyPxX1MuuGIh-g,Phoenix,AZ,33.5184314,-112.0641262,2,256
eT-7JjVWhRnkeY2UwXwUMw,Phoenix,AZ,33.4949431,-112.0594126,0,130
auorqdHiATGZHVd-sd79ZQ,Phoenix,AZ,33.5124076744,-112.065353394,2,447
lLI8ObL8aCVbkrrtAW0EHw,Phoenix,AZ,33.521792,-112.0646923,1,174
MEraJIKYztC7IOzYwMe86g,Phoenix,AZ,33.5102274,-112.0806121,2,4
FKHv7FkblONv9qqBndJUrg,Phoenix,AZ,33.5094973533,-112.065289682,1,357
7srDFwPPnzBaQoPW55Dc8Q,Phoenix,AZ,33.5026959,-112.0645933,1,415
od49_DFUJY9louGx80My-A,Phoenix,AZ,33.4943842,-112.0606304,1,13
lHKS896yFkmAuWyFnbNP3A,Phoenix,AZ,33.5080653,-112.065452,1,12
LzpR_jE6VIutJ08s2cdRrw,Phoenix,AZ,33.504777,-112.047846,3,229
0K35eGvzVRZEirNo5v_WfA,Phoenix,AZ,33.5113051,-112.0471421,2,478
m9k4BhXgNTBTguxvLNUaEg,Phoenix,AZ,33.4797994,-112.0166115,1,19
BT2Vls7h6sWrCKa5gGXbKg,Phoenix,AZ,33.4807981,-112.0208269,1,171
UlShIstbG4Yfh0MpTAEciA,Phoenix,AZ,33.4953308,-112.0308013,1,11
IIM0aFvL_ogc7iD36Dfzpg,Phoenix,AZ,33.495461,-112.022422,1,74
t54zAs7IftAVb9SKcCRotw,Phoenix,AZ,33.4797994,-112.0166115,2,20
XAaXT0e70-USVYVKcnljsg,Phoenix,AZ,33.4947478,-112.0198117,2,157
HNusESyB6lEgrf5IUwUr_g,Phoenix,AZ,33.5091991,-112.0440506,1,17
Tr3EsurgHqGPTXwAfjZ04Q,Phoenix,AZ,33.5251574,-112.0482266,1,65
s8KRwTTrQDSKrS3hOjwYLw,Phoenix,AZ,33.5245737,-112.0478787,1,301
18TUn9oiW0k0yB6lheiOvw,Phoenix,AZ,33.523984,-112.04698,2,906
xAVAqgpZOYYvP4BtfUInsA,Phoenix,AZ,33.507455,-112.040131,2,95
ntJAKLAq0cXzzdFgPoo0Iw,Phoenix,AZ,33.5080289,-112.0479851,1,477
tGMVUhYaFc5oKYLXFPAOSw,Phoenix,AZ,33.5060239,-112.0434158,0,61
OT0gFIAr_c-d3i-IQ6TZQg,Phoenix,AZ,33.5088898,-112.046771,1,99
c0RSs2KYK5Y-ZlSrNq9LyA,Phoenix,AZ,33.5373903,-112.0472679,2,1219
TGb6D6zmx1KP4aDDH5Aihw,Phoenix,AZ,33.508799,-112.0458179,2,844
u8bQvtkVa5lW-SNwRLH6Vg,Phoenix,AZ,33.5096414,-112.0436336,2,369
Qbt8Y1Ra3RDtHPUyW7no5w,Phoenix,AZ,33.4807681,-112.0470537,2,36
Tk2dSL0TwQeI_zNJmb442A,Phoenix,AZ,33.4949943,-112.0473119,1,256
GpK9MeUjEd7rwhejG2ykww,Phoenix,AZ,33.513505,-112.0479841,2,615
74NT13vpDleoNrkxQdEpsQ,Phoenix,AZ,33.5087649,-112.04624,1,143
KLaxBc83JnxyGf7GP7enYA,Phoenix,AZ,33.5098669,-112.0394971,2,57
X8dNaEFH7LWDt1ORmkfDTg,Phoenix,AZ,33.5073239,-112.0468584,1,81
KNIw6kwf8LZkrS1lEnaLiw,Phoenix,AZ,33.508799,-112.0458179,1,435
gQjTs4BDNYSu9oJhkEsssw,Phoenix,AZ,33.508732,-112.043847,2,259
ib-y5nsfn3unE0lLY1vfAw,Phoenix,AZ,33.5095722,-112.0425792,2,503
Pfb6VOIiroqDWOebfgWGPQ,Phoenix,AZ,33.5223999,-112.0478399,2,756
mOwAbR9_RgBQuFtr71UtzQ,Phoenix,AZ,33.523442,-112.04714,1,1144
g6wD_iM7rdeeGizFHQucow,Phoenix,AZ,33.490871,-112.040905,1,9
lXhrVkDUsSHebKa2Aa0EYg,Phoenix,AZ,33.5092195,-112.0411403,2,122
HIiVx2mseVWKtx8TKfWC_A,Phoenix,AZ,33.5075996,-112.0448199,2,646
jSEcE8AY-mzGq9EOiyrtng,Phoenix,AZ,33.5318417,-112.0479816,1,38
LYyGQgL60VKdV-p_9OxmWQ,Phoenix,AZ,33.5026383,-112.0470936,2,287
mgllPJA6NQXlJurFWAkqQg,Phoenix,AZ,33.5232447363,-112.046871378,1,547
T5HYqRADhAL6VPRAacz74Q,Phoenix,AZ,33.5258838,-112.047946,1,140
BJLoCsSp2TkHeTv00fJTVQ,Phoenix,AZ,33.5227283,-112.0480071,2,20
CqhsIZ7TzCfJTrZqg5-gqQ,Phoenix,AZ,33.509564,-112.0408787,2,791
5kRug3bEienrpovtPRVVwg,Phoenix,AZ,33.530335,-112.047101,2,1350
TqHTtjPANCBKGsjGBjDoQQ,Phoenix,AZ,33.507455,-112.040131,2,432
VpW40mznMS43CqdbelX2wA,Phoenix,AZ,33.4962555,-112.0205287,2,389
PAtgWCLCFRQd_fjnihISOg,Phoenix,AZ,33.5305094,-112.0154818,2,126
JxgoluY8hnC34cys_f80xA,Phoenix,AZ,33.5080183,-112.0270172,2,18
WzhHlaEyaHE4KIFfcqC_9g,Phoenix,AZ,33.4948208,-112.0163009,1,108
MU3i2uEyUBntebU6pEyMbw,Phoenix,AZ,33.508229,-112.0265212,3,162
rJ7HH85lo0wTNr5BiYGQ4Q,Phoenix,AZ,33.5232267,-112.0232519,2,49
bxpzP73A7gauvxFEyd_8xA,Phoenix,AZ,33.4880275,-112.0299544,1,7
PIu2Rocm6_Vyp2M3v6TKdA,Phoenix,AZ,33.5103980241,-112.02789098,2,33
peA3F-PnIfijYr8HuG-A-Q,Phoenix,AZ,33.5087008,-112.0280829,2,656
ut-kla-EA23nJOij_dcL0Q,Phoenix,AZ,33.5094212,-112.0301061,2,406
bewtZL-VV1oeGUdAhHVz6Q,Phoenix,AZ,33.5109749,-112.0249026,2,60
aeRyndix1wheBlff2FBsMg,Phoenix,AZ,33.5073239,-112.0468584,1,583
fmuj7u1gflmEjW-h0v9bwg,Phoenix,AZ,33.507557,-112.040116,2,564
2r8jGeuYvMkyP2ik_X-Bxw,Phoenix,AZ,33.5100084468,-112.029651966,2,1120
kjZJsF1juY_pTOw_A8Ve6w,Phoenix,AZ,33.5092616,-112.0376214,2,112
wftoNIA0Q8nX-Da47psBCA,Scottsdale,AZ,33.4977936,-111.9254014,2,411
Sy-hmzSH1OmWpHmAfZtxRA,Phoenix,AZ,33.5072229412,-112.037783065,2,1886
Ta-fY1c_E8qHBBDQGyxPkg,Phoenix,AZ,33.508711,-112.02943,2,103
QdbZyl-LWFS54u93Vjd5SA,Phoenix,AZ,33.5104258,-112.0284918,3,628
o3TruOSgOwNgx08QosuWTw,Phoenix,AZ,33.4805749,-112.0217796,1,42
Rg3INE2p4zQYvfMvJduEOQ,Phoenix,AZ,33.5062561,-112.0388468,1,354
imvNxppzxkLUPH64pQsDQg,Phoenix,AZ,33.5232267,-112.0232519,3,99
Uov4o_7gRqQKQyjVhWOpVA,Phoenix,AZ,33.5095991,-112.0260037,2,3
NDKkce5Au-o_OhIt5f2ZBg,Phoenix,AZ,33.5100591,-112.0142073,2,10
K9fIADfO_zKFPFm75A1Hxw,Phoenix,AZ,33.494876,-112.028973,1,49
2h9LsLPdJ7OvZrYJZhVdAw,Phoenix,AZ,33.5109389274,-112.013510629,1,1181
UxMnY3Dxafucv5cXHyfBSA,Phoenix,AZ,33.4949655,-112.0310218,1,84
24qSrF_XOrvaHDBy-gLIQg,Phoenix,AZ,33.5075394,-112.0375184,2,339
YSQnaRE4Le6CaonZICFyVQ,Phoenix,AZ,33.5092616,-112.0376214,0,19
U2hhSRVHfBryKPNTgasprA,Phoenix,AZ,33.5059283,-112.0388474,1,41
yPfvOB63thP5t3pGZPJExA,Phoenix,AZ,33.523043,-112.026658,3,299
u0zjW7rluJgUeQTnaZnkJQ,Phoenix,AZ,33.480769,-112.0133391,1,19
lgWe8lSmcBk4Pq0kVI9-0A,Phoenix,AZ,33.4949,-112.029,1,36
rVUEZpHQfWI_3kt0lBwaxQ,Phoenix,AZ,33.5100215,-112.0153526,2,314
Vu8od1U-h5qqwj3Jf_Hnzg,Phoenix,AZ,33.5082758,-112.0372054,1,17
_BhzcKojv1gjdRINe3Gkig,Phoenix,AZ,33.5080183,-112.0270172,4,45
vvA3fbps4F9nGlAEYKk_sA,Phoenix,AZ,33.4804921,-112.0221966,3,213
FKUResyfat8sK9VqEE6TyA,Phoenix,AZ,33.494259,-112.0141905,1,24
4rySWsfL5enT7t4XuVNJuQ,Phoenix,AZ,33.479978,-112.0320199,1,338
NVqLUZ7Vb9B_0RJm_BS64g,Phoenix,AZ,33.4872648,-112.0308423,1,19
wxPOlYC155x-RLfk1kVdfw,Phoenix,AZ,33.48254,-112.030578,1,7
C6oCdg9wVaS81Re0WfBJzw,Phoenix,AZ,33.4872299,-112.0305386,1,46
PuHucejs4LG3hSXnrwi9-g,Phoenix,AZ,33.4878123,-112.0314685,3,60
3DMvGD8ZmlMQmhwV66hdSA,Phoenix,AZ,33.495343,-112.022973,2,312
VWcaFOSFcDwmFquycBzFyQ,Phoenix,AZ,33.4960379,-112.0142962,1,34
ti3-TiY1y6X8-VJMGNMJnQ,Phoenix,AZ,33.509274,-112.0366384,2,49
31bXixwy2GNmRlhpl21reA,Phoenix,AZ,33.5094591,-112.0291023,3,127
HNXcjXTz_Ogsdpm0Kikhrg,Phoenix,AZ,33.494542,-112.031785,1,36
vv1uvJRBUqi707TA5GuhCg,Phoenix,AZ,33.481711,-112.029757,2,126
69t2S1u7Rf6qM_c14b42xQ,Phoenix,AZ,33.4953008,-112.0207982,2,213
iDoigI3605ixHl_qHly3Tg,Phoenix,AZ,33.5089836,-112.0339775,3,105
zMa6YoEekpABg1HZnnTZdg,Phoenix,AZ,33.510034,-112.0241743,3,1505
gxuVySgACHDqJlwmelFHLA,Phoenix,AZ,33.488839,-111.959883,1,261
7ziCtAd4v8-cE_PJ-SoobQ,Phoenix,AZ,33.5095532,-111.9855277,0,11
0vYp6ITH7FsBtlpFcWTdRA,Phoenix,AZ,33.4796142,-111.9604011,2,62
cvb__rYMkj4BMhC3p_FB3Q,Phoenix,AZ,33.4797564,-111.9941067,2,26
VpSiOW1PapVmZyyRBK_GBQ,Phoenix,AZ,33.5102548,-111.9962632,3,126
Upru5VE0jZ81ZQVVNCK_uA,Phoenix,AZ,33.4804941,-112.0096144,1,80
oc0Wl6ktfMLb5VZ2Uz6M2A,Phoenix,AZ,33.5102548,-111.9962632,2,293
e_kbfiEZ87L-ZryMZxvJkA,Phoenix,AZ,33.4941731,-111.9961293,1,37
yb17xHvhDJthJGS10uhFeQ,Phoenix,AZ,33.4804263,-111.9996671,1,249
_ODHYjCmrb3W9hIGJI1uaA,Phoenix,AZ,33.4949196,-112.0113575,1,292
CvJNcUtmNubDF8UmuduNXg,Phoenix,AZ,33.4799876,-111.9960078,2,82
y-uHaMLLWQydSyWJawLIUw,Phoenix,AZ,33.47987,-111.9978239,1,308
